date,group,device,gender,ratio
2025-01-24,포터,MO,male,10.53125
2025-01-25,포터,MO,male,12.1269
2025-01-26,포터,MO,male,11.93917
2025-01-27,포터,MO,male,11.56373
2025-01-28,포터,MO,male,11.35723
2025-01-29,포터,MO,male,12.70884
2025-01-30,포터,MO,male,13.30955
2025-01-31,포터,MO,male,12.72761
2025-02-01,포터,MO,male,13.64745
2025-02-02,포터,MO,male,14.4922
2025-02-03,포터,MO,male,11.99549
2025-02-04,포터,MO,male,10.7002
2025-02-05,포터,MO,male,11.48864
2025-02-06,포터,MO,male,11.31969
2025-02-07,포터,MO,male,10.83161
2025-02-08,포터,MO,male,11.65759
2025-02-09,포터,MO,male,13.45973
2025-02-10,포터,MO,male,11.35723
2025-02-11,포터,MO,male,12.84024
2025-02-12,포터,MO,male,11.56373
2025-02-13,포터,MO,male,11.95795
2025-02-14,포터,MO,male,10.73775
2025-02-15,포터,MO,male,13.27201
2025-02-16,포터,MO,male,15.09292
2025-02-17,포터,MO,male,12.1269
2025-02-18,포터,MO,male,10.24967
2025-02-19,포터,MO,male,11.30091
2025-02-20,포터,MO,male,10.98179
2025-02-21,포터,MO,male,10.64388
2025-02-22,포터,MO,male,12.74638
2025-02-23,포터,MO,male,12.78393
2025-02-24,포터,MO,male,10.86915
2025-02-25,포터,MO,male,10.73775
2025-02-26,포터,MO,male,10.04317
2025-02-27,포터,MO,male,9.38614
2025-02-28,포터,MO,male,9.48
2025-03-01,포터,MO,male,11.73268
2025-03-02,포터,MO,male,12.20198
2025-03-03,포터,MO,male,11.84531
2025-03-04,포터,MO,male,8.31612
2025-03-05,포터,MO,male,10.34353
2025-03-06,포터,MO,male,10.04317
2025-03-07,포터,MO,male,10.09949
2025-03-08,포터,MO,male,11.63882
2025-03-09,포터,MO,male,11.71391
2025-03-10,포터,MO,male,9.61141
2025-03-11,포터,MO,male,9.78036
2025-03-12,포터,MO,male,9.57386
2025-03-13,포터,MO,male,7.99699
2025-03-14,포터,MO,male,9.96808
2025-03-15,포터,MO,male,11.69513
2025-03-16,포터,MO,male,11.50741
2025-03-17,포터,MO,male,9.25474
2025-03-18,포터,MO,male,10.21212
2025-03-19,포터,MO,male,8.4663
2025-03-20,포터,MO,male,8.84174
2025-03-21,포터,MO,male,8.84174
2025-03-22,포터,MO,male,9.8179
2025-03-23,포터,MO,male,10.81284
2025-03-24,포터,MO,male,16.76365
2025-03-25,포터,MO,male,16.35066
2025-03-26,포터,MO,male,9.42369
2025-03-27,포터,MO,male,8.31612
2025-03-28,포터,MO,male,7.18978
2025-03-29,포터,MO,male,9.29228
2025-03-30,포터,MO,male,10.06194
2025-03-31,포터,MO,male,9.06701
2025-04-01,포터,MO,male,8.4663
2025-04-02,포터,MO,male,9.53632
2025-04-03,포터,MO,male,7.97822
2025-04-04,포터,MO,male,8.24103
2025-04-05,포터,MO,male,10.49371
2025-04-06,포터,MO,male,10.64388
2025-04-07,포터,MO,male,9.21719
2025-04-08,포터,MO,male,10.00563
2025-04-09,포터,MO,male,9.1421
2025-04-10,포터,MO,male,9.23596
2025-04-11,포터,MO,male,11.63882
2025-04-12,포터,MO,male,11.16951
2025-04-13,포터,MO,male,10.96301
2025-04-14,포터,MO,male,8.78543
2025-04-15,포터,MO,male,9.64895
2025-04-16,포터,MO,male,8.65402
2025-04-17,포터,MO,male,8.91683
2025-04-18,포터,MO,male,9.44246
2025-04-19,포터,MO,male,10.04317
2025-04-20,포터,MO,male,10.55002
2025-04-21,포터,MO,male,9.91177
2025-04-22,포터,MO,male,8.39121
2025-04-23,포터,MO,male,9.25474
2025-04-24,포터,MO,male,8.20349
2025-04-25,포터,MO,male,8.54139
2025-04-26,포터,MO,male,9.38614
2025-04-27,포터,MO,male,10.71897
2025-04-28,포터,MO,male,9.53632
2025-04-29,포터,MO,male,9.21719
2025-04-30,포터,MO,male,8.2598
2025-05-01,포터,MO,male,8.65402
2025-05-02,포터,MO,male,8.50384
2025-05-03,포터,MO,male,9.6865
2025-05-04,포터,MO,male,9.96808
2025-05-05,포터,MO,male,11.09442
2025-05-06,포터,MO,male,10.92547
2025-05-07,포터,MO,male,9.0107
2025-05-08,포터,MO,male,9.29228
2025-05-09,포터,MO,male,8.52262
2025-05-10,포터,MO,male,9.0107
2025-05-11,포터,MO,male,11.01933
2025-05-12,포터,MO,male,9.93054
2025-05-13,포터,MO,male,8.87929
2025-05-14,포터,MO,male,8.8042
2025-05-15,포터,MO,male,8.29735
2025-05-16,포터,MO,male,8.39121
2025-05-17,포터,MO,male,9.6865
2025-05-18,포터,MO,male,10.55002
2025-05-19,포터,MO,male,9.51755
2025-05-20,포터,MO,male,9.51755
2025-05-21,포터,MO,male,9.17965
2025-05-22,포터,MO,male,8.69157
2025-05-23,포터,MO,male,8.82297
2025-05-24,포터,MO,male,10.23089
2025-05-25,포터,MO,male,9.63018
2025-05-26,포터,MO,male,8.91683
2025-05-27,포터,MO,male,8.97315
2025-05-28,포터,MO,male,9.16087
2025-05-29,포터,MO,male,7.86559
2025-05-30,포터,MO,male,8.4663
2025-05-31,포터,MO,male,11.82654
2025-06-01,포터,MO,male,14.54852
2025-06-02,포터,MO,male,11.22583
2025-06-03,포터,MO,male,14.62361
2025-06-04,포터,MO,male,11.82654
2025-06-05,포터,MO,male,13.59113
2025-06-06,포터,MO,male,13.66622
2025-06-07,포터,MO,male,12.57743
2025-06-08,포터,MO,male,12.38971
2025-06-09,포터,MO,male,13.12183
2025-06-10,포터,MO,male,11.41355
2025-06-11,포터,MO,male,10.47493
2025-06-12,포터,MO,male,10.85038
2025-06-13,포터,MO,male,10.55002
2025-06-14,포터,MO,male,11.2446
2025-06-15,포터,MO,male,12.74638
2025-06-16,포터,MO,male,10.43739
2025-06-17,포터,MO,male,9.44246
2025-06-18,포터,MO,male,9.40491
2025-06-19,포터,MO,male,8.40998
2025-06-20,포터,MO,male,8.93561
2025-06-21,포터,MO,male,11.45109
2025-06-22,포터,MO,male,11.93917
2025-06-23,포터,MO,male,10.30598
2025-06-24,포터,MO,male,9.91177
2025-06-25,포터,MO,male,9.32982
2025-06-26,포터,MO,male,10.26844
2025-06-27,포터,MO,male,8.97315
2025-06-28,포터,MO,male,9.27351
2025-06-29,포터,MO,male,11.09442
2025-06-30,포터,MO,male,11.00056
2025-07-01,포터,MO,male,9.29228
2025-07-02,포터,MO,male,9.49877
2025-07-03,포터,MO,male,9.02947
2025-07-04,포터,MO,male,8.07208
2025-07-05,포터,MO,male,10.60634
2025-07-06,포터,MO,male,11.16951
2025-07-07,포터,MO,male,9.89299
2025-07-08,포터,MO,male,10.04317
2025-07-09,포터,MO,male,9.19842
2025-07-10,포터,MO,male,8.65402
2025-07-11,포터,MO,male,9.0107
2025-07-12,포터,MO,male,11.50741
2025-07-13,포터,MO,male,10.62511
2025-07-14,포터,MO,male,9.78036
2025-07-15,포터,MO,male,10.83161
2025-07-16,포터,MO,male,10.09949
2025-07-17,포터,MO,male,9.72404
2025-07-18,포터,MO,male,11.22583
2025-07-19,포터,MO,male,10.06194
2025-07-20,포터,MO,male,11.5825
2025-07-21,포터,MO,male,9.85545
2025-07-22,포터,MO,male,8.93561
2025-07-23,포터,MO,male,9.08578
2025-07-24,포터,MO,male,7.82804
2025-07-25,포터,MO,male,8.54139
2025-07-26,포터,MO,male,9.87422
2025-07-27,포터,MO,male,11.18828
2025-07-28,포터,MO,male,9.12333
2025-07-29,포터,MO,male,10.38107
2025-07-30,포터,MO,male,8.84174
2025-07-31,포터,MO,male,9.42369
2025-08-01,포터,MO,male,8.72911
2025-08-02,포터,MO,male,11.07565
2025-08-03,포터,MO,male,11.20705
2025-08-04,포터,MO,male,11.48864
2025-08-05,포터,MO,male,10.75652
2025-08-06,포터,MO,male,9.25474
2025-08-07,포터,MO,male,9.78036
2025-08-08,포터,MO,male,9.70527
2025-08-09,포터,MO,male,11.30091
2025-08-10,포터,MO,male,11.78899
2025-08-11,포터,MO,male,11.01933
2025-08-12,포터,MO,male,10.13703
2025-08-13,포터,MO,male,9.21719
2025-08-14,포터,MO,male,9.36737
2025-08-15,포터,MO,male,9.72404
2025-08-16,포터,MO,male,11.05688
2025-08-17,포터,MO,male,11.67636
2025-08-18,포터,MO,male,10.85038
2025-08-19,포터,MO,male,11.13196
2025-08-20,포터,MO,male,14.30448
2025-08-21,포터,MO,male,12.40848
2025-08-22,포터,MO,male,11.73268
2025-08-23,포터,MO,male,12.18321
2025-08-24,포터,MO,male,13.19692
2025-08-25,포터,MO,male,10.77529
2025-08-26,포터,MO,male,10.11826
2025-08-27,포터,MO,male,10.04317
2025-08-28,포터,MO,male,9.85545
2025-08-29,포터,MO,male,9.93054
2025-08-30,포터,MO,male,10.71897
2025-08-31,포터,MO,male,10.3623
2025-09-01,포터,MO,male,10.51248
2025-09-02,포터,MO,male,8.37244
2025-09-03,포터,MO,male,8.8042
2025-09-04,포터,MO,male,8.50384
2025-09-05,포터,MO,male,11.20705
2025-09-06,포터,MO,male,10.88792
2025-09-07,포터,MO,male,11.73268
2025-09-08,포터,MO,male,9.6865
2025-09-09,포터,MO,male,9.06701
2025-09-10,포터,MO,male,9.04824
2025-09-11,포터,MO,male,8.72911
2025-09-12,포터,MO,male,14.41712
2025-09-13,포터,MO,male,14.75502
2025-09-14,포터,MO,male,12.22076
2025-09-15,포터,MO,male,9.83668
2025-09-16,포터,MO,male,8.03454
2025-09-17,포터,MO,male,8.1284
2025-09-18,포터,MO,male,8.27858
2025-09-19,포터,MO,male,8.82297
2025-09-20,포터,MO,male,9.49877
2025-09-21,포터,MO,male,10.39984
2025-09-22,포터,MO,male,8.5977
2025-09-23,포터,MO,male,8.54139
2025-09-24,포터,MO,male,7.49014
2025-09-25,포터,MO,male,8.33489
2025-09-26,포터,MO,male,8.57893
2025-09-27,포터,MO,male,9.70527
2025-09-28,포터,MO,male,9.17965
2025-09-29,포터,MO,male,8.67279
2025-09-30,포터,MO,male,8.52262
2025-10-01,포터,MO,male,8.01576
2025-10-02,포터,MO,male,9.8179
2025-10-03,포터,MO,male,10.68143
2025-10-04,포터,MO,male,10.45616
2025-10-05,포터,MO,male,9.89299
2025-10-06,포터,MO,male,10.43739
2025-10-07,포터,MO,male,9.74281
2025-10-08,포터,MO,male,10.98179
2025-10-09,포터,MO,male,10.94424
2025-10-10,포터,MO,male,9.46123
2025-10-11,포터,MO,male,12.4648
2025-10-12,포터,MO,male,10.96301
2025-10-13,포터,MO,male,9.21719
2025-10-14,포터,MO,male,8.87929
2025-10-15,포터,MO,male,8.33489
2025-10-16,포터,MO,male,7.75295
2025-10-17,포터,MO,male,8.67279
2025-10-18,포터,MO,male,9.02947
2025-10-19,포터,MO,male,9.12333
2025-10-20,포터,MO,male,8.78543
2025-10-21,포터,MO,male,8.20349
2025-10-22,포터,MO,male,8.07208
2025-10-23,포터,MO,male,7.49014
2025-10-24,포터,MO,male,7.02083
2025-10-25,포터,MO,male,9.08578
2025-10-26,포터,MO,male,10.00563
2025-10-27,포터,MO,male,8.71034
2025-10-28,포터,MO,male,8.4663
2025-10-29,포터,MO,male,8.07208
2025-10-30,포터,MO,male,6.40135
2025-10-31,포터,MO,male,6.92697
2025-01-01,아이오닉5,MO,male,10.55002
2025-01-02,아이오닉5,MO,male,10.19335
2025-01-03,아이오닉5,MO,male,11.16951
2025-01-04,아이오닉5,MO,male,13.19692
2025-01-05,아이오닉5,MO,male,12.48357
2025-01-06,아이오닉5,MO,male,9.96808
2025-01-07,아이오닉5,MO,male,9.46123
2025-01-08,아이오닉5,MO,male,10.7002
2025-01-09,아이오닉5,MO,male,9.40491
2025-01-10,아이오닉5,MO,male,11.45109
2025-01-11,아이오닉5,MO,male,12.9341
2025-01-12,아이오닉5,MO,male,13.45973
2025-01-13,아이오닉5,MO,male,12.18321
2025-01-14,아이오닉5,MO,male,11.15074
2025-01-15,아이오닉5,MO,male,11.30091
2025-01-16,아이오닉5,MO,male,11.75145
2025-01-17,아이오닉5,MO,male,11.97672
2025-01-18,아이오닉5,MO,male,14.56729
2025-01-19,아이오닉5,MO,male,15.07415
2025-01-20,아이오닉5,MO,male,11.26337
2025-01-21,아이오닉5,MO,male,11.30091
2025-01-22,아이오닉5,MO,male,12.69006
2025-01-23,아이오닉5,MO,male,11.80777
2025-01-24,아이오닉5,MO,male,12.10812
