date,group,device,gender,ratio
2025-08-02,그랜저,pc,female,11.93693
2025-08-03,그랜저,pc,female,8.55855
2025-08-04,그랜저,pc,female,36.71171
2025-08-05,그랜저,pc,female,39.41441
2025-08-06,그랜저,pc,female,31.53153
2025-08-07,그랜저,pc,female,38.28828
2025-08-08,그랜저,pc,female,28.37837
2025-08-09,그랜저,pc,female,6.75675
2025-08-10,그랜저,pc,female,7.88288
2025-08-11,그랜저,pc,female,37.16216
2025-08-12,그랜저,pc,female,35.81081
2025-08-13,그랜저,pc,female,42.56756
2025-08-14,그랜저,pc,female,29.5045
2025-08-15,그랜저,pc,female,11.26126
2025-08-16,그랜저,pc,female,9.23423
2025-08-17,그랜저,pc,female,8.78378
2025-08-18,그랜저,pc,female,35.58558
2025-08-19,그랜저,pc,female,38.73873
2025-08-20,그랜저,pc,female,38.06306
2025-08-21,그랜저,pc,female,45.04504
2025-08-22,그랜저,pc,female,37.38738
2025-08-23,그랜저,pc,female,11.03603
2025-08-24,그랜저,pc,female,9.009
2025-08-25,그랜저,pc,female,40.99099
2025-08-26,그랜저,pc,female,48.42342
2025-08-27,그랜저,pc,female,37.61261
2025-08-28,그랜저,pc,female,38.06306
2025-08-29,그랜저,pc,female,36.71171
2025-08-30,그랜저,pc,female,8.55855
2025-08-31,그랜저,pc,female,7.43243
2025-09-01,그랜저,pc,female,39.41441
2025-09-02,그랜저,pc,female,37.61261
2025-09-03,그랜저,pc,female,37.61261
2025-09-04,그랜저,pc,female,38.73873
2025-09-05,그랜저,pc,female,41.89189
2025-09-06,그랜저,pc,female,9.23423
2025-09-07,그랜저,pc,female,9.68468
2025-09-08,그랜저,pc,female,45.49549
2025-09-09,그랜저,pc,female,47.52252
2025-09-10,그랜저,pc,female,41.89189
2025-09-11,그랜저,pc,female,29.72972
2025-09-12,그랜저,pc,female,36.26126
2025-09-13,그랜저,pc,female,11.48648
2025-09-14,그랜저,pc,female,13.28828
2025-09-15,그랜저,pc,female,38.73873
2025-09-16,그랜저,pc,female,37.61261
2025-09-17,그랜저,pc,female,37.16216
2025-09-18,그랜저,pc,female,28.82882
2025-09-19,그랜저,pc,female,28.15315
2025-09-20,그랜저,pc,female,9.45945
2025-09-21,그랜저,pc,female,8.33333
2025-09-22,그랜저,pc,female,33.1081
2025-09-23,그랜저,pc,female,29.5045
2025-09-24,그랜저,pc,female,28.15315
2025-09-25,그랜저,pc,female,36.03603
2025-09-26,그랜저,pc,female,25.67567
2025-09-27,그랜저,pc,female,8.33333
2025-09-28,그랜저,pc,female,7.43243
2025-09-29,그랜저,pc,female,38.06306
2025-09-30,그랜저,pc,female,38.06306
2025-10-01,그랜저,pc,female,29.5045
2025-10-02,그랜저,pc,female,26.8018
2025-10-03,그랜저,pc,female,10.36036
2025-10-04,그랜저,pc,female,5.85585
2025-10-05,그랜저,pc,female,5.18018
2025-10-06,그랜저,pc,female,5.63063
2025-10-07,그랜저,pc,female,6.98198
2025-10-08,그랜저,pc,female,7.65765
2025-10-09,그랜저,pc,female,8.33333
2025-10-10,그랜저,pc,female,30.4054
2025-10-11,그랜저,pc,female,11.26126
2025-10-12,그랜저,pc,female,6.08108
2025-10-13,그랜저,pc,female,36.26126
2025-10-14,그랜저,pc,female,29.72972
2025-10-15,그랜저,pc,female,37.61261
2025-10-16,그랜저,pc,female,37.61261
2025-10-17,그랜저,pc,female,25.9009
2025-10-18,그랜저,pc,female,14.41441
2025-10-19,그랜저,pc,female,10.81081
2025-10-20,그랜저,pc,female,34.45945
