date,group,device,gender,ratio
2025-05-13,카니발,pc,female,30.24691
2025-05-14,카니발,pc,female,30.09259
2025-05-15,카니발,pc,female,21.29629
2025-05-16,카니발,pc,female,22.68518
2025-05-17,카니발,pc,female,8.95061
2025-05-18,카니발,pc,female,10.49382
2025-05-19,카니발,pc,female,30.70987
2025-05-20,카니발,pc,female,31.17283
2025-05-21,카니발,pc,female,38.58024
2025-05-22,카니발,pc,female,25.61728
2025-05-23,카니발,pc,female,23.14814
2025-05-24,카니발,pc,female,7.4074
2025-05-25,카니발,pc,female,7.56172
2025-05-26,카니발,pc,female,33.33333
2025-05-27,카니발,pc,female,28.85802
2025-05-28,카니발,pc,female,23.45679
2025-05-29,카니발,pc,female,31.01851
2025-05-30,카니발,pc,female,23.14814
2025-05-31,카니발,pc,female,5.86419
2025-06-01,카니발,pc,female,5.70987
2025-06-02,카니발,pc,female,26.69753
2025-06-03,카니발,pc,female,10.03086
2025-06-04,카니발,pc,female,26.85185
2025-06-05,카니발,pc,female,23.76543
2025-06-06,카니발,pc,female,6.01851
2025-06-07,카니발,pc,female,6.6358
2025-06-08,카니발,pc,female,5.70987
2025-06-09,카니발,pc,female,28.7037
2025-06-10,카니발,pc,female,29.01234
2025-06-11,카니발,pc,female,34.10493
2025-06-12,카니발,pc,female,25.61728
2025-06-13,카니발,pc,female,24.84567
2025-06-14,카니발,pc,female,10.03086
2025-06-15,카니발,pc,female,7.87037
2025-06-16,카니발,pc,female,33.79629
2025-06-17,카니발,pc,female,33.33333
2025-06-18,카니발,pc,female,31.17283
2025-06-19,카니발,pc,female,24.84567
2025-06-20,카니발,pc,female,25
2025-06-21,카니발,pc,female,6.94444
2025-06-22,카니발,pc,female,4.4753
2025-06-23,카니발,pc,female,26.5432
2025-06-24,카니발,pc,female,29.16666
2025-06-25,카니발,pc,female,24.38271
2025-06-26,카니발,pc,female,24.53703
2025-06-27,카니발,pc,female,24.69135
2025-06-28,카니발,pc,female,3.24074
2025-06-29,카니발,pc,female,3.24074
2025-06-30,카니발,pc,female,17.12962
2025-07-01,카니발,pc,female,26.69753
2025-07-02,카니발,pc,female,29.01234
2025-07-03,카니발,pc,female,27.00617
2025-07-04,카니발,pc,female,30.86419
2025-07-05,카니발,pc,female,5.40123
2025-07-06,카니발,pc,female,7.71604
2025-07-07,카니발,pc,female,31.01851
2025-07-08,카니발,pc,female,29.78395
2025-07-09,카니발,pc,female,29.62962
2025-07-10,카니발,pc,female,26.69753
2025-07-11,카니발,pc,female,23.76543
2025-07-12,카니발,pc,female,6.94444
2025-07-13,카니발,pc,female,8.33333
2025-07-14,카니발,pc,female,29.16666
2025-07-15,카니발,pc,female,32.4074
2025-07-16,카니발,pc,female,29.16666
2025-07-17,카니발,pc,female,30.86419
2025-07-18,카니발,pc,female,30.09259
2025-07-19,카니발,pc,female,9.72222
2025-07-20,카니발,pc,female,4.93827
2025-07-21,카니발,pc,female,31.01851
2025-07-22,카니발,pc,female,37.96296
2025-07-23,카니발,pc,female,29.62962
2025-07-24,카니발,pc,female,27.16049
2025-07-25,카니발,pc,female,28.08641
2025-07-26,카니발,pc,female,8.79629
2025-07-27,카니발,pc,female,8.02469
2025-07-28,카니발,pc,female,29.4753
2025-07-29,카니발,pc,female,28.85802
2025-07-30,카니발,pc,female,28.39506
2025-07-31,카니발,pc,female,27.46913
2025-08-01,카니발,pc,female,24.69135
2025-08-02,카니발,pc,female,9.25925
2025-08-03,카니발,pc,female,7.25308
2025-08-04,카니발,pc,female,36.11111
2025-08-05,카니발,pc,female,31.32716
2025-08-06,카니발,pc,female,32.87037
2025-08-07,카니발,pc,female,33.79629
2025-08-08,카니발,pc,female,33.17901
2025-08-09,카니발,pc,female,7.56172
2025-08-10,카니발,pc,female,5.86419
2025-08-11,카니발,pc,female,33.02469
2025-08-12,카니발,pc,female,33.48765
2025-08-13,카니발,pc,female,31.32716
2025-08-14,카니발,pc,female,32.87037
2025-08-15,카니발,pc,female,6.79012
2025-08-16,카니발,pc,female,6.6358
2025-08-17,카니발,pc,female,6.6358
2025-08-18,카니발,pc,female,42.28395
2025-08-19,카니발,pc,female,39.96913
2025-08-20,카니발,pc,female,44.59876
2025-08-21,카니발,pc,female,42.59259
2025-08-22,카니발,pc,female,36.88271
2025-08-23,카니발,pc,female,9.72222
2025-08-24,카니발,pc,female,6.79012
2025-08-25,카니발,pc,female,38.58024
2025-08-26,카니발,pc,female,37.19135
2025-08-27,카니발,pc,female,32.71604
2025-08-28,카니발,pc,female,39.50617
2025-08-29,카니발,pc,female,29.16666
2025-08-30,카니발,pc,female,6.94444
2025-08-31,카니발,pc,female,6.94444
2025-09-01,카니발,pc,female,36.41975
2025-09-02,카니발,pc,female,37.34567
2025-09-03,카니발,pc,female,33.17901
2025-09-04,카니발,pc,female,29.62962
2025-09-05,카니발,pc,female,27.62345
2025-09-06,카니발,pc,female,8.33333
2025-09-07,카니발,pc,female,4.93827
2025-09-08,카니발,pc,female,33.48765
2025-09-09,카니발,pc,female,33.48765
2025-09-10,카니발,pc,female,30.55555
2025-09-11,카니발,pc,female,26.5432
2025-09-12,카니발,pc,female,27.77777
2025-09-13,카니발,pc,female,6.48148
2025-09-14,카니발,pc,female,6.01851
2025-09-15,카니발,pc,female,29.62962
2025-09-16,카니발,pc,female,30.24691
2025-09-17,카니발,pc,female,30.40123
2025-09-18,카니발,pc,female,28.39506
2025-09-19,카니발,pc,female,26.69753
2025-09-20,카니발,pc,female,5.55555
2025-09-21,카니발,pc,female,4.93827
2025-09-22,카니발,pc,female,29.62962
2025-09-23,카니발,pc,female,31.48148
2025-09-24,카니발,pc,female,29.62962
2025-09-25,카니발,pc,female,30.70987
2025-09-26,카니발,pc,female,24.53703
2025-09-27,카니발,pc,female,7.4074
2025-09-28,카니발,pc,female,7.56172
2025-09-29,카니발,pc,female,25.30864
2025-09-30,카니발,pc,female,27.93209
2025-10-01,카니발,pc,female,25.46296
2025-10-02,카니발,pc,female,21.91358
2025-10-03,카니발,pc,female,6.01851
2025-10-04,카니발,pc,female,4.93827
2025-10-05,카니발,pc,female,3.85802
2025-10-06,카니발,pc,female,4.78395
2025-10-07,카니발,pc,female,5.86419
2025-10-08,카니발,pc,female,7.87037
2025-10-09,카니발,pc,female,9.10493
2025-10-10,카니발,pc,female,25.61728
2025-10-11,카니발,pc,female,8.95061
2025-10-12,카니발,pc,female,7.87037
2025-10-13,카니발,pc,female,31.17283
2025-10-14,카니발,pc,female,27.46913
2025-10-15,카니발,pc,female,32.09876
2025-10-16,카니발,pc,female,26.23456
2025-10-17,카니발,pc,female,31.01851
2025-10-18,카니발,pc,female,8.33333
2025-10-19,카니발,pc,female,6.32716
2025-10-20,카니발,pc,female,35.80246
2025-10-21,카니발,pc,female,35.3395
2025-10-22,카니발,pc,female,31.48148
2025-10-23,카니발,pc,female,26.38888
2025-10-24,카니발,pc,female,24.69135
2025-10-25,카니발,pc,female,6.01851
2025-10-26,카니발,pc,female,7.87037
2025-10-27,카니발,pc,female,35.80246
2025-10-28,카니발,pc,female,27.31481
2025-10-29,카니발,pc,female,27.46913
2025-10-30,카니발,pc,female,25.15432
2025-10-31,카니발,pc,female,22.53086
2025-01-01,스포티지,pc,female,11.88271
2025-01-02,스포티지,pc,female,55.24691
2025-01-03,스포티지,pc,female,48.14814
2025-01-04,스포티지,pc,female,23.14814
2025-01-05,스포티지,pc,female,16.82098
2025-01-06,스포티지,pc,female,63.2716
2025-01-07,스포티지,pc,female,58.95061
2025-01-08,스포티지,pc,female,57.25308
2025-01-09,스포티지,pc,female,59.5679
